    2 6.447481e-06
   12 1.240100e-04
   22 2.378465e-04
   32 3.426523e-04
   42 4.346797e-04
   52 5.103074e-04
   62 5.685948e-04
   72 6.086575e-04
   82 6.302263e-04
   92 6.347836e-04
  102 1.248089e-03
  132 1.561374e-03
  162 1.087044e-03
  192 6.491729e-04
  222 4.143083e-04
  252 4.698781e-04
  282 7.891041e-04
  312 1.234662e-03
  342 1.609471e-03
  372 1.760226e-03
  402 1.638017e-03
  432 1.310647e-03
  462 9.095013e-04
  492 5.790072e-04
  522 4.422315e-04
  552 1.222643e-03
  652 5.924072e-03
  752 4.082832e-03
  852 2.030413e-03
  952 3.797749e-03
 1052 2.545488e-03
 1152 2.052921e-03
 1452 1.072211e-03
 1752 1.597107e-04
 2052 1.442794e-03
 2352 2.705416e-03
 2500 1.437863e-03
