    2 7.773198e-06
   12 1.528371e-04
   22 2.987487e-04
   32 4.419525e-04
   42 5.814559e-04
   52 7.153956e-04
   62 8.434736e-04
   72 9.647535e-04
   82 1.077902e-03
   92 1.183586e-03
  102 2.561827e-03
  132 4.577437e-03
  162 5.119257e-03
  192 5.511136e-03
  222 5.802892e-03
  252 6.040467e-03
  282 6.259260e-03
  312 6.487344e-03
  342 6.736482e-03
  372 7.009785e-03
  402 7.303350e-03
  432 7.604819e-03
  462 7.897573e-03
  492 8.163606e-03
  522 8.387216e-03
  552 1.853330e-02
  652 2.859286e-02
  752 2.640149e-02
  852 2.291235e-02
  952 1.794710e-02
 1052 1.301446e-02
 1152 2.003982e-02
 1452 1.538126e-02
 1752 8.401546e-03
 2052 1.158638e-02
 2352 1.755699e-02
 2500 1.429105e-02
