    2 1.088954e-05
   12 2.099658e-04
   22 4.023584e-04
   32 5.785478e-04
   42 7.313545e-04
   52 8.528362e-04
   62 9.418053e-04
   72 9.953539e-04
   82 1.013469e-03
   92 9.975677e-04
  102 1.904032e-03
  132 2.058822e-03
  162 1.098139e-03
  192 4.728614e-04
  222 4.876363e-04
  252 1.181043e-03
  282 2.333471e-03
  312 3.553538e-03
  342 4.400180e-03
  372 4.563769e-03
  402 3.991419e-03
  432 2.927355e-03
  462 1.811051e-03
  492 1.097042e-03
  522 1.068816e-03
  552 3.778773e-03
  652 1.671321e-02
  752 9.326074e-03
  852 5.153106e-03
  952 1.123220e-02
 1052 5.764129e-03
 1152 4.875400e-03
 1452 3.665511e-03
 1752 2.804796e-03
 2052 5.065600e-03
 2352 6.579421e-03
 2500 4.336374e-03
