    2 4.545072e-06
   12 8.651416e-05
   22 1.689592e-04
   32 2.511756e-04
   42 3.331511e-04
   52 4.132660e-04
   62 4.929767e-04
   72 5.712236e-04
   82 6.480348e-04
   92 7.229035e-04
  102 1.591869e-03
  132 3.002392e-03
  162 3.539540e-03
  192 3.989383e-03
  222 4.353232e-03
  252 4.639961e-03
  282 4.868799e-03
  312 5.060898e-03
  342 5.242709e-03
  372 5.424290e-03
  402 5.608130e-03
  432 5.788843e-03
  462 5.953731e-03
  492 6.087220e-03
  522 6.181899e-03
  552 1.352279e-02
  652 2.110373e-02
  752 2.177312e-02
  852 2.245268e-02
  952 2.247332e-02
 1052 2.292612e-02
 1152 4.651782e-02
 1452 5.246809e-02
 1752 3.062887e-02
 2052 4.546797e-02
 2352 4.672523e-02
 2500 2.897076e-02
