    2 3.590299e-06
   12 6.917509e-05
   22 1.357340e-04
   32 2.039183e-04
   42 2.743919e-04
   52 3.465168e-04
   62 4.219318e-04
   72 5.009148e-04
   82 5.834073e-04
   92 6.690727e-04
  102 1.516905e-03
  132 3.138507e-03
  162 4.062003e-03
  192 5.003946e-03
  222 5.916825e-03
  252 6.750360e-03
  282 7.451591e-03
  312 7.981325e-03
  342 8.326220e-03
  372 8.502584e-03
  402 8.551050e-03
  432 8.519001e-03
  462 8.440671e-03
  492 8.337694e-03
  522 8.225816e-03
  552 1.756800e-02
  652 2.513633e-02
  752 2.220304e-02
  852 2.046174e-02
  952 1.898158e-02
 1052 1.623438e-02
 1152 2.877062e-02
 1452 3.402899e-02
 1752 1.580752e-02
 2052 2.927764e-02
 2352 4.102394e-02
 2500 2.938887e-02
