    2 6.831948e-06
   12 1.338325e-04
   22 2.621737e-04
   32 3.904597e-04
   42 5.177956e-04
   52 6.432623e-04
   62 7.672103e-04
   72 8.890055e-04
   82 1.007826e-03
   92 1.123893e-03
  102 2.472947e-03
  132 4.658154e-03
  162 5.500170e-03
  192 6.228472e-03
  222 6.838940e-03
  252 7.326559e-03
  282 7.682715e-03
  312 7.918855e-03
  342 8.064564e-03
  372 8.173437e-03
  402 8.306118e-03
  432 8.513752e-03
  462 8.816856e-03
  492 9.205394e-03
  522 9.634558e-03
  552 2.173925e-02
  652 3.437387e-02
  752 3.042552e-02
  852 2.708705e-02
  952 2.203680e-02
 1052 1.520336e-02
 1152 2.343980e-02
 1452 1.672094e-02
 1752 7.470149e-03
 2052 1.351008e-02
 2352 2.049723e-02
 2500 1.681800e-02
