    2 4.186183e-06
   12 8.057056e-05
   22 1.582069e-04
   32 2.354487e-04
   42 3.131299e-04
   52 3.895690e-04
   62 4.654980e-04
   72 5.397203e-04
   82 6.120823e-04
   92 6.819134e-04
  102 1.498348e-03
  132 2.799021e-03
  162 3.265639e-03
  192 3.643788e-03
  222 3.937339e-03
  252 4.157357e-03
  282 4.333828e-03
  312 4.495094e-03
  342 4.668541e-03
  372 4.857716e-03
  402 5.052654e-03
  432 5.238981e-03
  462 5.405135e-03
  492 5.543378e-03
  522 5.649017e-03
  552 1.239648e-02
  652 1.925940e-02
  752 1.975435e-02
  852 2.071337e-02
  952 2.055460e-02
 1052 2.051315e-02
 1152 4.242120e-02
 1452 4.659526e-02
 1752 2.858592e-02
 2052 4.081969e-02
 2352 4.073495e-02
 2500 2.517946e-02
