    2 3.412869e-06
   12 6.655729e-05
   22 1.305004e-04
   32 1.958524e-04
   42 2.625527e-04
   52 3.297325e-04
   62 3.986181e-04
   72 4.689127e-04
   82 5.405802e-04
   92 6.136653e-04
  102 1.377759e-03
  132 2.785818e-03
  162 3.568582e-03
  192 4.385882e-03
  222 5.169624e-03
  252 5.850314e-03
  282 6.384662e-03
  312 6.761679e-03
  342 6.998897e-03
  372 7.130120e-03
  402 7.191311e-03
  432 7.211140e-03
  462 7.204443e-03
  492 7.172198e-03
  522 7.105600e-03
  552 1.514621e-02
  652 2.104271e-02
  752 1.882462e-02
  852 1.788368e-02
  952 1.627033e-02
 1052 1.427264e-02
 1152 2.671173e-02
 1452 3.201810e-02
 1752 1.631764e-02
 2052 2.612187e-02
 2352 3.543000e-02
 2500 2.493029e-02
