    0 0.000000e+00 0.000000e+00
    1 0.000000e+00 0.000000e+00
    2 -5.608356e-21 9.099144e-06
    3 -5.922286e-21 0.000000e+00
    4 -6.259448e-21 0.000000e+00
    5 -6.541472e-21 0.000000e+00
    6 -6.752146e-21 0.000000e+00
    7 -6.895902e-21 0.000000e+00
    8 -6.988596e-21 0.000000e+00
    9 -7.030049e-21 0.000000e+00
   10 -7.042069e-21 0.000000e+00
   11 -7.030560e-21 0.000000e+00
   12 -6.991540e-21 1.796820e-04
   13 -6.938746e-21 0.000000e+00
   14 -6.878929e-21 0.000000e+00
   15 -6.810684e-21 0.000000e+00
   16 -6.733302e-21 0.000000e+00
   17 -6.648666e-21 0.000000e+00
   18 -6.564127e-21 0.000000e+00
   19 -6.471094e-21 0.000000e+00
   20 1.928345e-20 0.000000e+00
   21 1.900681e-20 0.000000e+00
   22 1.872860e-20 3.504310e-04
   23 -6.104866e-21 0.000000e+00
   24 -6.013961e-21 0.000000e+00
   25 -5.923487e-21 0.000000e+00
   26 -5.834406e-21 0.000000e+00
   27 -5.745689e-21 0.000000e+00
   28 -5.658362e-21 0.000000e+00
   29 -5.572045e-21 0.000000e+00
   30 -5.486767e-21 0.000000e+00
   31 -5.403287e-21 0.000000e+00
   32 -5.321592e-21 5.180031e-04
   33 1.584073e-20 0.000000e+00
   34 -5.161520e-21 0.000000e+00
   35 -5.083808e-21 0.000000e+00
   36 -5.007538e-21 0.000000e+00
   37 -4.933103e-21 0.000000e+00
   38 -4.859629e-21 0.000000e+00
   39 -4.787522e-21 0.000000e+00
   40 -4.717140e-21 0.000000e+00
   41 1.404659e-20 0.000000e+00
   42 -4.579288e-21 6.800316e-04
   43 -4.512746e-21 0.000000e+00
   44 -4.448111e-21 0.000000e+00
   45 -4.384307e-21 0.000000e+00
   46 1.306200e-20 0.000000e+00
   47 1.287613e-20 0.000000e+00
   48 1.269455e-20 0.000000e+00
   49 8.376570e-21 0.000000e+00
   50 8.259370e-21 0.000000e+00
   51 8.143710e-21 0.000000e+00
   52 8.029049e-21 8.338131e-04
   53 1.183170e-20 0.000000e+00
   54 -1.501857e-25 0.000000e+00
   55 -1.481567e-25 0.000000e+00
   56 -1.461440e-25 0.000000e+00
   57 -1.441576e-25 0.000000e+00
   58 7.394751e-21 0.000000e+00
   59 7.295102e-21 0.000000e+00
   60 7.197220e-21 0.000000e+00
   61 1.060963e-20 0.000000e+00
   62 7.005368e-21 9.791012e-04
   63 6.913431e-21 0.000000e+00
   64 6.822291e-21 0.000000e+00
   65 1.006134e-20 0.000000e+00
   66 -3.285316e-21 0.000000e+00
   67 6.559807e-21 0.000000e+00
   68 6.474840e-21 0.000000e+00
   69 -3.159644e-21 0.000000e+00
   70 6.308292e-21 0.000000e+00
   71 6.227365e-21 0.000000e+00
   72 6.147523e-21 1.114658e-03
   73 -1.167189e-25 0.000000e+00
   74 -2.962680e-21 0.000000e+00
   75 -2.925080e-21 0.000000e+00
   76 -2.888274e-21 0.000000e+00
   77 8.620551e-21 0.000000e+00
   78 -2.816285e-21 0.000000e+00
   79 8.406212e-21 0.000000e+00
   80 0.000000e+00 0.000000e+00
   81 5.486061e-21 0.000000e+00
   82 5.417998e-21 1.238666e-03
   83 5.351359e-21 0.000000e+00
   84 -2.613040e-21 0.000000e+00
   85 7.801739e-21 0.000000e+00
   86 5.157302e-21 0.000000e+00
   87 -9.796589e-26 0.000000e+00
   88 5.032689e-21 0.000000e+00
   89 7.429647e-21 0.000000e+00
   90 4.912106e-21 0.000000e+00
   91 -2.399497e-21 0.000000e+00
   92 4.795600e-21 1.351766e-03
   93 4.738535e-21 0.000000e+00
   94 6.997260e-21 0.000000e+00
   95 6.915380e-21 0.000000e+00
   96 4.573782e-21 0.000000e+00
   97 0.000000e+00 0.000000e+00
   98 -2.208855e-21 0.000000e+00
   99 4.416445e-21 0.000000e+00
  100 7.087163e-16 0.000000e+00
  101 6.909664e-16 0.000000e+00
  102 7.210784e-16 2.907117e-03
  103 7.476989e-16 0.000000e+00
  104 7.145697e-16 0.000000e+00
  105 1.211527e-15 0.000000e+00
  106 7.144009e-16 0.000000e+00
  107 7.265981e-16 0.000000e+00
  108 7.505668e-16 0.000000e+00
  109 7.372629e-16 0.000000e+00
  110 7.764903e-16 0.000000e+00
  111 7.789143e-16 0.000000e+00
  112 7.344716e-16 0.000000e+00
  113 7.931743e-16 0.000000e+00
  114 7.784644e-16 0.000000e+00
  115 1.368100e-15 0.000000e+00
  116 7.701845e-16 0.000000e+00
  117 7.932133e-16 0.000000e+00
  118 7.612315e-16 0.000000e+00
  119 8.432463e-16 0.000000e+00
  120 8.083863e-16 0.000000e+00
  121 7.891600e-16 0.000000e+00
  122 8.040640e-16 0.000000e+00
  123 8.478861e-16 0.000000e+00
  124 8.374432e-16 0.000000e+00
  125 1.482789e-15 0.000000e+00
  126 8.699577e-16 0.000000e+00
  127 8.771300e-16 0.000000e+00
  128 8.815381e-16 0.000000e+00
  129 8.547915e-16 0.000000e+00
  130 8.898158e-16 0.000000e+00
  131 8.515764e-16 0.000000e+00
  132 9.135004e-16 5.081551e-03
  133 9.278970e-16 0.000000e+00
  134 9.187271e-16 0.000000e+00
  135 1.581716e-15 0.000000e+00
  136 9.234365e-16 0.000000e+00
  137 9.634769e-16 0.000000e+00
  138 9.042887e-16 0.000000e+00
  139 9.302406e-16 0.000000e+00
  140 9.592502e-16 0.000000e+00
  141 9.264654e-16 0.000000e+00
  142 9.539064e-16 0.000000e+00
  143 1.027567e-15 0.000000e+00
  144 9.729255e-16 0.000000e+00
  145 1.731635e-15 0.000000e+00
  146 1.016365e-15 0.000000e+00
  147 1.013101e-15 0.000000e+00
  148 9.987064e-16 0.000000e+00
  149 9.869910e-16 0.000000e+00
  150 1.025751e-15 0.000000e+00
  151 1.051577e-15 0.000000e+00
  152 1.012655e-15 0.000000e+00
  153 1.088104e-15 0.000000e+00
  154 1.033310e-15 0.000000e+00
  155 1.925277e-15 0.000000e+00
  156 1.036822e-15 0.000000e+00
  157 1.063698e-15 0.000000e+00
  158 1.059626e-15 0.000000e+00
  159 1.123737e-15 0.000000e+00
  160 1.061780e-15 0.000000e+00
  161 1.134491e-15 0.000000e+00
