  9.98999968105853005E-005   261.38662719726563     
  1.02326599511733492E-004   267.47537231445313     
  1.04812145164405330E-004   273.70596313476563     
  1.07358065111703380E-004   280.08163452148438     
  1.09965827073983988E-004   286.60531616210938     
  1.12636932413819342E-004   293.28094482421875     
  1.15372918043051294E-004   300.11145019531250     
  1.18175363363176461E-004   307.10107421875000     
  1.21045880982290920E-004   314.25347900390625     
  1.23986124398450933E-004   321.57186889648438     
  1.26997787273712886E-004   329.06002807617188     
  1.30082602471347854E-004   336.72259521484375     
  1.33242348776113482E-004   344.56292724609375     
  1.36478850354966716E-004   352.58578491210938     
  1.39793963482279400E-004   360.79479980468750     
  1.43189605991439809E-004   369.19491577148438     
  1.46667725431062426E-004   377.78918457031250     
  1.50230329458463064E-004   386.58346557617188     
  1.53879474816152238E-004   395.58175659179688     
  1.57617254447649886E-004   404.78948974609375     
  1.61445830704073424E-004   414.20996093750000     
  1.65367399440364442E-004   423.84967041015625     
  1.69384224283836339E-004   433.71289062500000     
  1.73498619034543526E-004   443.80477905273438     
  1.77712953695453185E-004   454.13061523437500     
  1.82029666687444754E-004   464.69583129882813     
  1.86451223111948615E-004   475.50595092773438     
  1.90980180497904781E-004   486.56658935546875     
  1.95619147647602137E-004   497.88357543945313     
  2.00370796731937268E-004   509.46179199218750     
  2.05237877062787590E-004   521.30932617187500     
  2.10223168034267974E-004   533.43035888671875     
  2.15329553252219832E-004   545.83209228515625     
  2.20559974133024354E-004   558.52001953125000     
  2.25917443540968641E-004   571.50183105468750     
  2.31405061316553273E-004   584.78320312500000     
  2.37025961217907029E-004   598.37200927734375     
  2.42783394501552813E-004   612.27313232421875     
  2.48680677605215357E-004   626.49597167968750     
  2.54721207523908881E-004   641.04675292968750     
  2.60908479318054773E-004   655.93298339843750     
  2.67246026290093755E-004   671.16107177734375     
  2.73737514221536471E-004   686.74139404296875     
  2.80386699097843074E-004   702.67938232421875     
  2.87197360883167745E-004   718.98309326171875     
  2.94173490384197934E-004   735.66369628906250     
  3.01319036715966292E-004   752.72558593750000     
  3.08638186915648509E-004   770.18023681640625     
  3.16135084278760506E-004   788.03662109375000     
  3.23814121721743430E-004   806.30078125000000     
  3.31679685807870868E-004   824.98522949218750     
  3.39736266838171067E-004   844.09619140625000     
  3.47988585683899412E-004   863.64483642578125     
  3.56441313897727674E-004   883.64117431640625     
  3.65099404479136080E-004   904.09197998046875     
  3.73967803264428395E-004   925.01068115234375     
  3.83051573053900748E-004   946.40625000000000     
  3.92356036615055777E-004   968.28741455078125     
  4.01886461108847944E-004   990.66693115234375     
  4.11648431026623600E-004   1013.5540161132813     
  4.21647522783270433E-004   1036.9599609375000     
  4.31889444670209642E-004   1060.8963623046875     
  4.42380198091070812E-004   1085.3750000000000     
  4.53125721753275062E-004   1110.4055175781250     
  4.64132312153263220E-004   1136.0003662109375     
  4.75406256681294161E-004   1162.1741943359375     
  4.86953991418003938E-004   1188.9350585937500     
  4.98782282927122075E-004   1216.3007812500000     
  5.10897827082600498E-004   1244.2770996093750     
  5.23307723164385887E-004   1272.8825683593750     
  5.36019060185233742E-004   1302.1281738281250     
  5.49039094805832103E-004   1332.0278320312500     
  5.62375456305518702E-004   1362.5959472656250     
  5.76035694261128536E-004   1393.8417968750000     
  5.90027813088488486E-004   1425.7822265625000     
  6.04359805627199017E-004   1458.4323730468750     
  6.19039853739378177E-004   1491.8044433593750     
  6.34076559413499700E-004   1525.9111328125000     
  6.49478434773716803E-004   1560.7709960937500     
  6.65254504773715770E-004   1596.3964843750000     
  6.81413781315024468E-004   1632.8041992187500     
  6.97965489421464879E-004   1670.0070800781250     
  7.14919327808004866E-004   1708.0218505859375     
  7.32284893867873096E-004   1746.8620605468750     
  7.50072363207985020E-004   1786.5512695312500     
  7.68291805131462850E-004   1827.0970458984375     
  7.86953989398468602E-004   1868.5164794921875     
  8.06069295080407019E-004   1910.8312988281250     
  8.25648916232165015E-004   1954.0559082031250     
  8.45704131190542444E-004   1998.2088623046875     
  8.66246698775192643E-004   2043.3046875000000     
  8.87288043842538723E-004   2089.3586425781250     
  9.08840488349419882E-004   2136.3935546875000     
  9.30916668974553869E-004   2184.4245605468750     
  9.53528863501278872E-004   2233.4675292968750     
  9.76690313786715038E-004   2283.5417480468750     
  1.00041436138814102E-003   2334.6584472656250     
  1.02471491624358396E-003   2386.8420410156250     
  1.04960549323374628E-003   2440.1083984375000     
  1.07510066845223785E-003   2494.4726562500000     
  1.10121539028869373E-003   2549.9560546875000     
  1.12796418258227327E-003   2606.5742187500000     
  1.15536270961028790E-003   2664.3425292968750     
  1.18342703573997361E-003   2723.2819824218750     
  1.21217276909311566E-003   2783.4140625000000     
  1.24161674336948757E-003   2844.7490234375000     
  1.27177591901260511E-003   2907.3134765625000     
  1.30266797901953534E-003   2971.1181640625000     
  1.33431010417105157E-003   3036.1835937500000     
  1.36672082431394683E-003   3102.5263671875000     
  1.39991914257602511E-003   3170.1735839843750     
  1.43392352237565286E-003   3239.1289062500000     
  1.46875387691224285E-003   3309.4199218750000     
  1.50443062799918842E-003   3381.0625000000000     
  1.54097361744823724E-003   3454.0710449218750     
  1.57840424508612636E-003   3528.4545898437500     
  1.61674407186247087E-003   3604.2404785156250     
  1.65601557727248095E-003   3681.4294433593750     
  1.69624060236932533E-003   3760.0490722656250     
  1.73744270320521960E-003   3840.0986328125000     
  1.77964603749046837E-003   3921.6054687500000     
  1.82287407683020641E-003   4004.5751953125000     
  1.86715213586250805E-003   4089.0275878906250     
