    0.14586E+03    0.00000E+00    0.72080E+00   -0.10000E+01
  9.98999967E-05   430.40472       430.40472       1.0000000    
  1.02326601E-04   440.43057       440.43057       1.0000000    
  1.04812141E-04   450.68906       450.68906       1.0000000    
  1.07358057E-04   461.18652       461.18652       1.0000000    
  1.09965826E-04   471.92853       471.92853       1.0000000    
  1.12636932E-04   482.92068       482.92068       1.0000000    
  1.15372917E-04   494.16797       494.16797       1.0000000    
  1.18175354E-04   505.67621       505.67621       1.0000000    
  1.21045879E-04   517.45245       517.45245       1.0000000    
  1.23986116E-04   529.50189       529.50189       1.0000000    
  1.26997795E-04   541.83197       541.83197       1.0000000    
  1.30082597E-04   554.44922       554.44922       1.0000000    
  1.33242342E-04   567.35907       567.35907       1.0000000    
  1.36478848E-04   580.56854       580.56854       1.0000000    
  1.39793963E-04   594.08545       594.08545       1.0000000    
  1.43189609E-04   607.91595       607.91595       1.0000000    
  1.46667735E-04   622.06842       622.06842       1.0000000    
  1.50230335E-04   636.54797       636.54797       1.0000000    
  1.53879475E-04   651.36450       651.36450       1.0000000    
  1.57617251E-04   666.52594       666.52594       1.0000000    
  1.61445831E-04   682.03772       682.03772       1.0000000    
  1.65367397E-04   697.91040       697.91040       1.0000000    
  1.69384220E-04   714.15118       714.15118       1.0000000    
  1.73498614E-04   730.76709       730.76709       1.0000000    
  1.77712951E-04   747.76959       747.76959       1.0000000    
  1.82029675E-04   765.16620       765.16620       1.0000000    
  1.86451216E-04   782.96613       782.96613       1.0000000    
  1.90980179E-04   801.17700       801.17700       1.0000000    
  1.95619141E-04   819.81140       819.81140       1.0000000    
  2.00370792E-04   838.87610       838.87610       1.0000000    
  2.05237884E-04   858.38251       858.38251       1.0000000    
  2.10223167E-04   878.34076       878.34076       1.0000000    
  2.15329550E-04   898.75970       898.75970       1.0000000    
  2.20559959E-04   919.65155       919.65155       1.0000000    
  2.25917451E-04   941.02539       941.02539       1.0000000    
  2.31405065E-04   962.89423       962.89423       1.0000000    
  2.37025961E-04   985.26752       985.26752       1.0000000    
  2.42783382E-04   1008.1567       1008.1567       1.0000000    
  2.48680677E-04   1031.5737       1031.5737       1.0000000    
  2.54721206E-04   1055.5328       1055.5328       1.0000000    
  2.60908477E-04   1080.0421       1080.0421       1.0000000    
  2.67246010E-04   1105.1162       1105.1162       1.0000000    
  2.73737533E-04   1130.7704       1130.7704       1.0000000    
  2.80386710E-04   1157.0111       1157.0111       1.0000000    
  2.87197356E-04   1183.8588       1183.8588       1.0000000    
  2.94173486E-04   1211.3223       1211.3223       1.0000000    
  3.01319058E-04   1239.4159       1239.4159       1.0000000    
  3.08638177E-04   1268.1561       1268.1561       1.0000000    
  3.16135091E-04   1297.5555       1297.5555       1.0000000    
  3.23814107E-04   1327.6262       1327.6262       1.0000000    
  3.31679679E-04   1358.3887       1358.3887       1.0000000    
  3.39736260E-04   1389.8533       1389.8533       1.0000000    
  3.47988593E-04   1422.0387       1422.0387       1.0000000    
  3.56441305E-04   1454.9583       1454.9583       1.0000000    
  3.65099404E-04   1488.6315       1488.6315       1.0000000    
  3.73967807E-04   1523.0723       1523.0723       1.0000000    
  3.83051549E-04   1558.2979       1558.2979       1.0000000    
  3.92356043E-04   1594.3232       1594.3232       1.0000000    
  4.01886471E-04   1631.1720       1631.1720       1.0000000    
  4.11648420E-04   1668.8564       1668.8564       1.0000000    
  4.21647506E-04   1707.3953       1707.3953       1.0000000    
  4.31889464E-04   1746.8075       1746.8075       1.0000000    
  4.42380202E-04   1787.1124       1787.1124       1.0000000    
  4.53125744E-04   1828.3298       1828.3298       1.0000000    
  4.64132318E-04   1870.4764       1870.4764       1.0000000    
  4.75406239E-04   1913.5764       1913.5764       1.0000000    
  4.86953999E-04   1957.6433       1957.6433       1.0000000    
  4.98782319E-04   2002.7021       2002.7021       1.0000000    
  5.10897837E-04   2048.7747       2048.7747       1.0000000    
  5.23307710E-04   2095.8789       2095.8789       1.0000000    
  5.36019041E-04   2144.0420       2144.0420       1.0000000    
  5.49039047E-04   2193.2781       2193.2781       1.0000000    
  5.62375470E-04   2243.6106       2243.6106       1.0000019    
  5.76035702E-04   2295.0720       2295.0720       1.0000000    
  5.90027834E-04   2347.6736       2347.6736       1.0000000    
  6.04359782E-04   2401.4395       2401.4395       1.0000000    
  6.19039813E-04   2456.3992       2456.3992       1.0000000    
  6.34076598E-04   2512.5781       2512.5781       1.0000000    
  6.49478461E-04   2569.9883       2569.9883       1.0000019    
  6.65254483E-04   2628.6699       2628.6699       1.0000000    
  6.81413803E-04   2688.6404       2688.6404       1.0000000    
  6.97965501E-04   2749.9211       2749.9211       1.0000000    
  7.14919297E-04   2812.5449       2812.5449       1.0000000    
  7.32284854E-04   2876.5349       2876.5349       1.0000000    
  7.50072359E-04   2941.9241       2941.9241       1.0000000    
  7.68291822E-04   3008.7253       3008.7253       1.0000000    
  7.86954013E-04   3076.9790       3076.9790       1.0000000    
  8.06069293E-04   3146.7090       3146.7090       1.0000000    
  8.25648953E-04   3217.9392       3217.9392       1.0000000    
  8.45704169E-04   3290.6941       3290.6941       1.0000000    
  8.66246759E-04   3365.0166       3365.0166      0.99999821    
  8.87288072E-04   3440.9197       3440.9197       1.0000000    
  9.08840506E-04   3518.4341       3518.4341       1.0000000    
  9.30916634E-04   3597.5986       3597.5986       1.0000000    
  9.53528914E-04   3678.4387       3678.4387       1.0000000    
  9.76690324E-04   3760.9812       3760.9812       1.0000000    
  1.00041437E-03   3845.2583       3845.2583       1.0000000    
  1.02471490E-03   3931.2964       3931.2964       1.0000000    
  1.04960555E-03   4019.1367       4019.1367       1.0000000    
  1.07510062E-03   4108.7988       4108.7988       1.0000000    
  1.10121537E-03   4200.3091       4200.3091       1.0000000    
  1.12796412E-03   4293.7100       4293.7100       1.0000000    
  1.15536270E-03   4389.0205       4389.0205       1.0000000    
  1.18342706E-03   4486.2749       4486.2749       1.0000019    
  1.21217268E-03   4585.5103       4585.5103       1.0000000    
  1.24161679E-03   4686.7437       4686.7437       1.0000000    
  1.27177592E-03   4790.0107       4790.0107       1.0000000    
  1.30266789E-03   4895.3481       4895.3481       1.0000000    
  1.33431004E-03   5002.7729       5002.7729       1.0000000    
  1.36672077E-03   5112.3203       5112.3203       1.0000019    
  1.39991916E-03   5224.0381       5224.0381       1.0000000    
  1.43392349E-03   5337.9224       5337.9224       1.0000000    
  1.46875391E-03   5454.0396       5454.0396      0.99999809    
  1.50443066E-03   5572.3848       5572.3848       1.0000000    
  1.54097355E-03   5693.0054       5693.0054      0.99999791    
  1.57840422E-03   5815.9146       5815.9146      0.99999809    
  1.61674398E-03   5941.1597       5941.1597      0.99999624    
  1.65601552E-03   6068.7441       6068.7441      0.99999613    
  1.69624051E-03   6198.7012       6198.7012      0.99999613    
  1.73744268E-03   6331.0552       6331.0552      0.99999815    
  1.77964603E-03   6465.8281       6465.8281      0.99999803    
  1.82287407E-03   6603.0542       6603.0542      0.99999809    
  1.86715217E-03   6742.7554       6742.7554      0.99999619    
