  0.0502200015  36.6338577  0.138559997
  0.0306299999  35.5333023  0.159470007
  0.0747900009  37.6437073  0.140059993
  0.0259399991  35.3543167  0.161489993
  0.1008300040  38.4385605  0.142250001
  0.0198299997  34.4953690  0.171729997
  0.0451200008  36.7296371  0.143059999
  0.0429099984  36.2771492  0.143739998
  0.0181399994  34.5773773  0.178670004
  0.0788500011  37.4667091  0.137429997
  0.0877600014  38.1230621  0.138929993
  0.0633599982  37.5420189  0.138999999
  0.0263199992  35.5670319  0.192540005
  0.0500999987  36.8289413  0.144329995
  0.0707599968  37.6053619  0.139400005
  0.0248199999  35.1933899  0.159940004
  0.0529799983  36.7955017  0.139210001
  0.0241599996  35.2292290  0.161369994
  0.0161499996  34.0722580  0.196180001
  0.0487600006  36.3849297  0.140540004
  0.0158799998  34.0843391  0.190329999
  0.1247000020  38.8864670  0.140070006
  0.0348000005  35.8381996  0.148080006
  0.0163100008  34.4068298  0.186989993
  0.0168299992  34.3208008  0.186350003
  0.0301300008  35.8237991  0.247529998
  0.0296100006  35.9960289  0.153620005
  0.0166100003  34.4532318  0.188649997
  0.0278999992  35.1513100  0.153239995
  0.0537099987  36.6080399  0.1417
  0.0235099997  35.2518387  0.166010007
  0.0172099993  34.2175598  0.183160007
  0.0392800011  36.2858887  0.142949998
  0.0315600000  35.7903900  0.150580004
  0.0176500008  34.4905891  0.180189997
  0.0260499995  35.3435097  0.155819997
  0.0245600007  34.9321785  0.159339994
  0.0364900008  36.1148796  0.146579996
  0.0232299995  35.1471291  0.161459997
  0.0164500009  34.1306381  0.186480001
  0.0218400005  34.9423485  0.165710002
  0.0305700004  35.5599976  0.150859997
  0.0154299997  34.1194687  0.192919999
  0.0173400007  34.1632385  0.182150006
  0.5042248370  42.4303703  0.136769995
  0.5816246870  42.8827591  0.141760007
  0.4959248300  42.1819077  0.136399999
  0.3459254800  41.3683586  0.132660002
  0.8699242470  44.0963402  0.328079998
  0.6789244410  43.3991318  0.157690004
  0.8679241540  43.8722801  0.368290007
  0.3309256140  40.9474106  0.131679997
  0.6879244450  43.0475998  0.140049994
  0.7999242540  43.4915390  0.158979997
  0.5479246970  42.8262711  0.153760001
  0.5319247250  42.5935287  0.155149996
  0.4489249890  41.8674202  0.138329998
  0.3708253500  41.4898911  0.134460002
  0.2911259230  41.0007401  0.13504
  0.2485263500  40.5728683  0.132489994
  0.4626249370  42.0910721  0.13549
  0.4606249330  42.0321121  0.143189996
  0.2849259970  40.7322006  0.131950006
  0.6329245570  43.1344070  0.145620003
  0.8179242610  43.5335312  0.331070006
  0.9489241840  43.5089569  0.30182001
  0.9270241860  44.5542374  0.401479989
  0.6949244140  43.0245819  0.156900004
  0.6267245410  42.7479095  0.135690004
  0.9049241540  43.7097321  0.289389998
  0.6039245130  42.5169907  0.134179994
  0.7909242510  43.3549995  0.15151
  0.5809245710  42.7628174  0.139190003
  0.5919246080  42.5633698  0.158859998
  0.5709246400  42.4666100  0.14869
  0.5569247010  42.5125198  0.134210005
  0.7209243770  43.2106476  0.168650001
  0.5259248020  42.6453400  0.142210007
  0.3689253630  41.4868889  0.132029995
  0.4149251580  41.7739296  0.13369
  0.3569254280  41.4427109  0.132290006
  0.4299250840  41.7777405  0.136570007
  0.5209248660  42.4410095  0.141839996
  0.7069243790  43.2384567  0.183730006
  0.6909244060  43.1456985  0.188960001
  0.7409243580  43.4289589  0.175659999
  0.6199245450  43.0319290  0.144099995
  0.8299242260  44.4158592  0.370469987
  0.6429245470  43.0246887  0.143539995
  1.0099240500  44.6742401  0.548950016
  0.4699249570  42.2699089  0.134790003
  0.6099245550  42.7971268  0.136710003
  0.2629261910  40.6840973  0.131720006
  0.3577254410  41.4759369  0.131730005
  0.7299243810  43.2888870  0.151099995
  0.4509249930  42.0394402  0.134470001
  0.9099241500  44.2608871  0.369839996
  0.5515246990  42.4630089  0.135550007
  0.7099244000  43.1775894  0.151800007
  0.9299241900  44.4311295  0.44995001
  0.3372255860  41.2605286  0.131380007
  0.7519243360  43.1711273  0.159240007
  0.9829240440  43.9426689  0.513260007
  0.8217242960  43.5456772  0.253919989
  0.9499241710  43.9551468  0.298310012
  0.8169242140  43.6539192  0.285569996
  0.3401255610  41.3248100  0.131620005
  0.9599241610  43.6240921  0.268440008
  0.8099242450  43.6930695  0.328579992
  0.7559243440  43.4546394  0.143260002
  0.6129245760  42.9621887  0.144649997
  0.8399241570  43.4767914  0.226290002
  0.5499246720  42.4881287  0.142360002
  0.8109242920  43.9517899  0.294669986
  0.9609241490  44.0012703  0.318069994
