6.999999999999999556e-01 8.000000000000000444e-01 1.123584761374140737e-28
6.999999999999999556e-01 8.555555555560000469e-01 2.172689992753651066e-26
6.999999999999999556e-01 9.111111111109999605e-01 1.929483992690140565e-22
6.999999999999999556e-01 9.666666666669999630e-01 7.393132242122875289e-18
6.999999999999999556e-01 1.022222222219999921e+00 7.579669687945816397e-14
6.999999999999999556e-01 1.077777777779999946e+00 1.835652139849466076e-11
6.999999999999999556e-01 1.133333333329999970e+00 4.292856417401335103e-11
6.999999999999999556e-01 1.188888888889999995e+00 2.137500040825752507e-12
6.999999999999999556e-01 1.244444444440000019e+00 1.301057254869279186e-14
6.999999999999999556e-01 1.300000000000000044e+00 5.481768406936922866e-17
7.275862068970000429e-01 8.000000000000000444e-01 7.251652172983524779e-28
7.275862068970000429e-01 8.555555555560000469e-01 2.587359195340269607e-25
7.275862068970000429e-01 9.111111111109999605e-01 4.762327016863975945e-21
7.275862068970000429e-01 9.666666666669999630e-01 3.639439214773907705e-16
7.275862068970000429e-01 1.022222222219999921e+00 6.059318293480275000e-12
7.275862068970000429e-01 1.077777777779999946e+00 1.836350277486822204e-09
7.275862068970000429e-01 1.133333333329999970e+00 4.461400887041763854e-09
7.275862068970000429e-01 1.188888888889999995e+00 2.148249554730588394e-10
7.275862068970000429e-01 1.244444444440000019e+00 1.255213504131508727e-12
7.275862068970000429e-01 1.300000000000000044e+00 5.022859082429095113e-15
7.551724137930000413e-01 8.000000000000000444e-01 8.715010997178540360e-27
7.551724137930000413e-01 8.555555555560000469e-01 6.552956074075843242e-24
7.551724137930000413e-01 9.111111111109999605e-01 2.543800574521006166e-19
7.551724137930000413e-01 9.666666666669999630e-01 3.458404262637042151e-14
7.551724137930000413e-01 1.022222222219999921e+00 7.582799851036276640e-10
7.551724137930000413e-01 1.077777777779999946e+00 2.235167626575852001e-07
7.551724137930000413e-01 1.133333333329999970e+00 4.398329087496581478e-07
7.551724137930000413e-01 1.188888888889999995e+00 1.643280089482355009e-08
7.551724137930000413e-01 1.244444444440000019e+00 7.681970677945000126e-11
7.551724137930000413e-01 1.300000000000000044e+00 2.548901390091582271e-13
7.827586206900000176e-01 8.000000000000000444e-01 1.362550695883746908e-25
7.827586206900000176e-01 8.555555555560000469e-01 2.283823919695569028e-22
7.827586206900000176e-01 9.111111111109999605e-01 1.752211546420173354e-17
7.827586206900000176e-01 9.666666666669999630e-01 3.580950635940977771e-12
7.827586206900000176e-01 1.022222222219999921e+00 8.232346042854996999e-08
7.827586206900000176e-01 1.077777777779999946e+00 1.864984104438336537e-05
7.827586206900000176e-01 1.133333333329999970e+00 2.421621204215064287e-05
7.827586206900000176e-01 1.188888888889999995e+00 5.979099228662916377e-07
7.827586206900000176e-01 1.244444444440000019e+00 1.998649748772503513e-09
7.827586206900000176e-01 1.300000000000000044e+00 5.145728952235717660e-12
8.103448275860000161e-01 8.000000000000000444e-01 2.355417047108364466e-24
8.103448275860000161e-01 8.555555555560000469e-01 8.810109622866877036e-21
8.103448275860000161e-01 9.111111111109999605e-01 1.196751730047031547e-15
8.103448275860000161e-01 9.666666666669999630e-01 3.046027765840532700e-10
8.103448275860000161e-01 1.022222222219999921e+00 5.900444121825113151e-06
8.103448275860000161e-01 1.077777777779999946e+00 8.405551260972426650e-04
8.103448275860000161e-01 1.133333333329999970e+00 6.173645442894015473e-04
8.103448275860000161e-01 1.188888888889999995e+00 9.125407517872499805e-06
8.103448275860000161e-01 1.244444444440000019e+00 2.073715464946207072e-08
8.103448275860000161e-01 1.300000000000000044e+00 4.103071554787567148e-11
8.379310344829999924e-01 8.000000000000000444e-01 4.341160804668521786e-23
8.379310344829999924e-01 8.555555555560000469e-01 3.449995259163766348e-19
8.379310344829999924e-01 9.111111111109999605e-01 7.178936640738360229e-14
8.379310344829999924e-01 9.666666666669999630e-01 1.864548856721903360e-08
8.379310344829999924e-01 1.022222222219999921e+00 2.480885224812934059e-04
8.379310344829999924e-01 1.077777777779999946e+00 1.881466321332232391e-02
8.379310344829999924e-01 1.133333333329999970e+00 7.032363307813645908e-03
8.379310344829999924e-01 1.188888888889999995e+00 5.931063415264142282e-05
8.379310344829999924e-01 1.244444444440000019e+00 9.152952354637606469e-08
8.379310344829999924e-01 1.300000000000000044e+00 1.433651426594203115e-10
8.655172413789999908e-01 8.000000000000000444e-01 8.034270066901094456e-22
8.655172413789999908e-01 8.555555555560000469e-01 1.219877374390434569e-17
8.655172413789999908e-01 9.111111111109999605e-01 3.248827837587165737e-12
8.655172413789999908e-01 9.666666666669999630e-01 6.998273991148670134e-07
8.655172413789999908e-01 1.022222222219999921e+00 5.301927262972089099e-03
8.655172413789999908e-01 1.077777777779999946e+00 1.879520663283755499e-01
8.655172413789999908e-01 1.133333333329999970e+00 3.363779240967160883e-02
8.655172413789999908e-01 1.188888888889999995e+00 1.618072671415779604e-04
8.655172413789999908e-01 1.244444444440000019e+00 1.760527968132879713e-07
8.655172413789999908e-01 1.300000000000000044e+00 2.312802169917297877e-10
8.931034482759999671e-01 8.000000000000000444e-01 1.271105646953432997e-20
8.931034482759999671e-01 8.555555555560000469e-01 3.154641176736787729e-16
8.931034482759999671e-01 9.111111111109999605e-01 8.791654796222053157e-11
8.931034482759999671e-01 9.666666666669999630e-01 1.285608542234824011e-05
8.931034482759999671e-01 1.022222222219999921e+00 4.745231604006693721e-02
8.931034482759999671e-01 1.077777777779999946e+00 7.235760387163057139e-01
8.931034482759999671e-01 1.133333333329999970e+00 6.138145992779934362e-02
8.931034482759999671e-01 1.188888888889999995e+00 1.756541803884110184e-04
8.931034482759999671e-01 1.244444444440000019e+00 1.444828242182890272e-07
8.931034482759999671e-01 1.300000000000000044e+00 1.716447048550799050e-10
9.206896551719999655e-01 8.000000000000000444e-01 1.418036249898837648e-19
9.206896551719999655e-01 8.555555555560000469e-01 4.803583946906244442e-15
9.206896551719999655e-01 9.111111111109999605e-01 1.152355446447712912e-09
9.206896551719999655e-01 9.666666666669999630e-01 9.669672390832667207e-05
9.206896551719999655e-01 1.022222222219999921e+00 1.565849390029127597e-01
9.206896551719999655e-01 1.077777777779999946e+00 1.000000000000000000e+00
9.206896551719999655e-01 1.133333333329999970e+00 4.190801632280908434e-02
9.206896551719999655e-01 1.188888888889999995e+00 7.737000885134776842e-05
9.206896551719999655e-01 1.244444444440000019e+00 5.272729704531988073e-08
9.206896551719999655e-01 1.300000000000000044e+00 6.166940808956212730e-11
9.482758620690000528e-01 8.000000000000000444e-01 9.999575597934576085e-19
9.482758620690000528e-01 8.555555555560000469e-01 3.891006664954850712e-14
9.482758620690000528e-01 9.111111111109999605e-01 6.836779633467748592e-09
9.482758620690000528e-01 9.666666666669999630e-01 2.930747330106497840e-04
9.482758620690000528e-01 1.022222222219999921e+00 1.988791639539320422e-01
9.482758620690000528e-01 1.077777777779999946e+00 5.480488794144987574e-01
9.482758620690000528e-01 1.133333333329999970e+00 1.234328424059534524e-02
9.482758620690000528e-01 1.188888888889999995e+00 1.634851623323419970e-05
9.482758620690000528e-01 1.244444444440000019e+00 1.021457535775999171e-08
9.482758620690000528e-01 1.300000000000000044e+00 1.276389945214459039e-11
9.758620689660000291e-01 8.000000000000000444e-01 4.550009581991287056e-18
9.758620689660000291e-01 8.555555555560000469e-01 1.761199144097510539e-13
9.758620689660000291e-01 9.111111111109999605e-01 2.019642718929302529e-08
9.758620689660000291e-01 9.666666666669999630e-01 4.159103149533435371e-04
9.758620689660000291e-01 1.022222222219999921e+00 1.193391684284372672e-01
