1.098764658758546006e-15 5.020594646566727112e-17 -5.408266317768205261e-18 1.546869147773378955e-17 -5.803612492704188851e-19 -9.985934846826321837e-18 1.420173227398562604e-18 -4.561625525511519326e-18 3.263290337372562100e-18 -1.782466430613495502e-18 -1.964303258851692248e-18 1.849105516972870291e-17 6.907749840971110079e-19 -1.453889593334001104e-18
5.020594646566727112e-17 3.465531402304057673e-16 -1.951285380171567122e-17 3.276214702481455435e-18 9.788396008780964691e-18 7.944452931496743609e-18 -3.468567001533822652e-18 1.290268732092379074e-18 5.521703119763209158e-18 2.457009985830905120e-18 -4.188906516585111063e-18 -9.794974131667879151e-19 1.239634719159971247e-18 2.340067174929947625e-18
-5.408266317768206032e-18 -1.951285380171567122e-17 1.605484233691868678e-16 6.711182672071188054e-18 -3.854604591273558298e-19 3.152921144049161116e-18 2.186086021662907163e-18 3.048684085534796578e-18 9.036550114273409160e-19 -1.043910505204887078e-18 -6.659107214757849556e-18 -1.094513564724619585e-18 -4.180916696212645213e-18 1.993748681368702691e-18
1.546869147773378955e-17 3.276214702481454665e-18 6.711182672071188054e-18 6.750296597154927862e-17 7.003807733265143393e-18 7.646421135272677762e-19 -3.674378479333589919e-18 2.733100845229920819e-18 -1.582266713111992305e-18 1.872455225466598546e-18 -2.244413179607073194e-18 6.258341512944532235e-19 8.955951478245127276e-19 6.556699288307418664e-19
-5.803612492704196555e-19 9.788396008780964691e-18 -3.854604591273550594e-19 7.003807733265143393e-18 3.889610754098357275e-17 2.188814760390362756e-18 6.739321206951512251e-19 1.700193954971174974e-18 -1.776831082374793534e-18 -4.607507269243294451e-19 -6.156688840421894789e-19 8.558722920733651361e-20 8.621914077783382034e-19 2.634111256963400882e-19
-9.985934846826320296e-18 7.944452931496743609e-18 3.152921144049162272e-18 7.646421135272681614e-19 2.188814760390362371e-18 3.361188631969944630e-17 1.072605444568391812e-18 1.227972188535146452e-18 -7.492084864071374715e-19 -7.086344387694450123e-19 -1.878812571101797571e-18 -1.581146807715897935e-18 -1.311222846165157531e-18 -1.286267951959866951e-20
1.420173227398562026e-18 -3.468567001533823037e-18 2.186086021662907548e-18 -3.674378479333589919e-18 6.739321206951512251e-19 1.072605444568391812e-18 2.152435124123557233e-17 1.947276573199102456e-18 2.751387697921916822e-19 1.727412824720433174e-18 2.187339456801576603e-19 7.459568800599465890e-20 2.971455342736375106e-19 9.769968399653177336e-19
-4.561625525511519326e-18 1.290268732092378882e-18 3.048684085534796578e-18 2.733100845229920819e-18 1.700193954971174974e-18 1.227972188535146452e-18 1.947276573199102456e-18 1.672097347346702907e-17 3.025386809941068290e-19 1.354648677553418010e-18 -6.166686061190246168e-20 -1.146077217356268667e-20 4.422626134770131310e-19 -6.689351350491410035e-19
3.263290337372561715e-18 5.521703119763208388e-18 9.036550114273411086e-19 -1.582266713111992497e-18 -1.776831082374793534e-18 -7.492084864071374715e-19 2.751387697921916340e-19 3.025386809941068290e-19 1.641121532435017425e-17 5.069094589096189955e-19 -6.553680842429031899e-19 1.093346375666272845e-18 5.665237119207927743e-19 -2.120211115206006297e-19
-1.782466430613495502e-18 2.457009985830905120e-18 -1.043910505204886885e-18 1.872455225466598160e-18 -4.607507269243293488e-19 -7.086344387694450123e-19 1.727412824720433174e-18 1.354648677553418010e-18 5.069094589096189955e-19 1.146500835086591822e-17 1.774737804672399027e-18 7.810773234196127827e-19 9.000109686705711979e-19 7.865592223535781891e-19
-1.964303258851692633e-18 -4.188906516585111063e-18 -6.659107214757849556e-18 -2.244413179607073580e-18 -6.156688840421895752e-19 -1.878812571101797957e-18 2.187339456801576603e-19 -6.166686061190247372e-20 -6.553680842429031899e-19 1.774737804672399027e-18 1.048124475018380637e-17 -8.191072184427270527e-19 2.752560990212348204e-19 2.635946457808218601e-19
1.849105516972870291e-17 -9.794974131667879151e-19 -1.094513564724619585e-18 6.258341512944532235e-19 8.558722920733646546e-20 -1.581146807715897935e-18 7.459568800599463483e-20 -1.146077217356269269e-20 1.093346375666272845e-18 7.810773234196127827e-19 -8.191072184427270527e-19 8.582331363559508575e-18 8.930015325394249845e-19 6.093043781535088193e-19
6.907749840971109116e-19 1.239634719159971247e-18 -4.180916696212645213e-18 8.955951478245127276e-19 8.621914077783381071e-19 -1.311222846165157531e-18 2.971455342736374625e-19 4.422626134770130347e-19 5.665237119207927743e-19 9.000109686705711979e-19 2.752560990212348204e-19 8.930015325394249845e-19 6.969811287172930812e-18 7.482770417202501491e-19
-1.453889593334001104e-18 2.340067174929947625e-18 1.993748681368702691e-18 6.556699288307417701e-19 2.634111256963400401e-19 -1.286267951959868155e-20 9.769968399653177336e-19 -6.689351350491410035e-19 -2.120211115206006297e-19 7.865592223535781891e-19 2.635946457808218601e-19 6.093043781535088193e-19 7.482770417202501491e-19 2.731964948747301317e-18
