6.414912171603842127e-16 5.802881510388840299e-17 2.904135658687645092e-18 -6.809536409731519975e-18 8.234215027415197589e-19 -4.087227698689580145e-18 4.061498216484093510e-18 5.449378417730745599e-19 3.826120719560165204e-18 -4.994004649387409955e-18 -1.089976701769180383e-18 6.738691052404897348e-18 -7.600348135378084893e-19 -3.075254001315141137e-18
5.802881510388832904e-17 2.234799891974210862e-16 3.229244839494820471e-19 2.713247831134908523e-19 -3.735732023589366835e-18 1.485418051490552004e-18 -3.028099459134764430e-18 3.570628789611856409e-18 5.804559078984044759e-18 4.339080276240439099e-18 -3.948809948527744856e-18 -5.471651546010749985e-19 -2.279961531188258878e-18 2.750798203265520440e-19
2.904135658687526454e-18 3.229244839494227285e-19 1.081708888889988231e-16 6.153227076290988167e-19 1.600808804426504580e-18 -1.271179672056388612e-18 -1.739939414914969087e-18 -1.586012597504817519e-18 -1.300957233533527703e-18 -4.011537719675352737e-19 -4.218008232229193676e-18 -7.358060702942988317e-20 -2.175302998311810672e-18 1.664977234308125565e-18
-6.809536409731594701e-18 2.713247831134696670e-19 6.153227076291265501e-19 3.986698936652377063e-17 4.741342688165246451e-18 8.597114714345310941e-20 4.480405022523306892e-19 1.092915059536076092e-18 -5.178277036355141286e-20 5.879982564698182145e-19 -1.886301045973761634e-18 4.567277410848954941e-19 9.867556740443852725e-19 9.221413873250681363e-19
8.234215027414461884e-19 -3.735732023589406124e-18 1.600808804426501884e-18 4.741342688165226422e-18 2.318723606670796432e-17 1.610962241910801180e-18 1.671733309307623921e-18 7.757039928881916930e-19 -3.054287778285212696e-18 -2.722018874732238075e-20 7.856602654295615456e-20 -5.540969447694689465e-19 1.273957477396450383e-18 -4.036044415396643609e-19
-4.087227698689651789e-18 1.485418051490496344e-18 -1.271179672056420583e-18 8.597114714341054636e-20 1.610962241910778454e-18 1.955624249435736966e-17 -3.725348504178093681e-19 3.130640937536232974e-19 -2.999678815331238885e-19 1.263308699403525438e-18 -6.065577522041371995e-19 -1.572867790755933672e-18 -7.352929245565656810e-19 7.303437202103254388e-20
4.061498216484076562e-18 -3.028099459134773289e-18 -1.739939414914969858e-18 4.480405022523170151e-19 1.671733309307617950e-18 -3.725348504178058533e-19 1.644317542161446415e-17 8.201009628267454786e-19 2.999016066367195920e-19 1.280255126342963842e-19 1.025976527931126652e-19 2.347898811765050250e-19 1.137398921042563035e-19 2.818393929772802015e-19
5.449378417730907377e-19 3.570628789611877979e-18 -1.586012597504793637e-18 1.092915059536094581e-18 7.757039928882080634e-19 3.130640937536381271e-19 8.201009628267546268e-19 1.321810689596822109e-17 2.904268392176281752e-19 1.008817794140173634e-18 5.337748543312374611e-19 1.904326609875846541e-19 1.011984146453567148e-19 -3.796426301910702757e-19
3.826120719560194478e-18 5.804559078984080966e-18 -1.300957233533489762e-18 -5.178277036351433871e-20 -3.054287778285182267e-18 -2.999678815331010181e-19 2.999016066367336031e-19 2.904268392176330863e-19 1.433264157917807466e-17 1.151538910094936289e-18 -7.941841602549805270e-19 1.182754984343351648e-18 4.894626442271840064e-19 3.327623476170700298e-19
-4.994004649387423052e-18 4.339080276240426773e-18 -4.011537719675443255e-19 5.879982564698133034e-19 -2.722018874732325946e-20 1.263308699403527556e-18 1.280255126342989361e-19 1.008817794140174597e-18 1.151538910094935326e-18 9.492628762584370686e-18 1.028189085661763423e-18 4.043455229700035658e-19 8.962313163376526132e-19 5.550577366027335079e-19
-1.089976701769182694e-18 -3.948809948527746396e-18 -4.218008232229192906e-18 -1.886301045973758553e-18 7.856602654296135457e-20 -6.065577522041304588e-19 1.025976527931181060e-19 5.337748543312389055e-19 -7.941841602549821640e-19 1.028189085661763230e-18 8.949755037312766784e-18 -6.583646400428262842e-19 3.468001296381300256e-19 1.875886695483409554e-19
6.738691052404913526e-18 -5.471651546010556429e-19 -7.358060702940934795e-20 4.567277410849148497e-19 -5.540969447694526724e-19 -1.572867790755920768e-18 2.347898811765127287e-19 1.904326609875860745e-19 1.182754984343350108e-18 4.043455229700036139e-19 -6.583646400428261879e-19 7.873150161152787804e-18 3.132186381153421368e-19 5.350359865393370334e-19
-7.600348135378035782e-19 -2.279961531188253101e-18 -2.175302998311803739e-18 9.867556740443941318e-19 1.273957477396459627e-18 -7.352929245565570143e-19 1.137398921042629721e-19 1.011984146453590138e-19 4.894626442271833323e-19 8.962313163376526132e-19 3.468001296381305553e-19 3.132186381153425701e-19 6.783453960827908697e-18 6.455400797875342377e-19
-3.075254001315166560e-18 2.750798203265232995e-19 1.664977234308096291e-18 9.221413873250396325e-19 -4.036044415396868462e-19 7.303437202101682348e-20 2.818393929772706682e-19 -3.796426301910733572e-19 3.327623476170699816e-19 5.550577366027329301e-19 1.875886695483399202e-19 5.350359865393357816e-19 6.455400797875337562e-19 2.480672109092339192e-18
