6.380525487568998892e-16 5.423658290296998904e-17 -5.243737842913998914e-19 -9.448220103571999359e-18 -9.621345776654998499e-19 -5.182259890944998860e-18 3.489231574362999287e-18 3.047655028783999447e-19 3.677635000464999067e-18 -5.097246455786000009e-18 -1.158432397134999739e-18 6.688638031239999565e-18 -7.831255003583998367e-19 -3.097153157808999241e-18
5.423658290296998904e-17 2.192903954320999537e-16 -3.477880505171999435e-18 -2.668871082812999674e-18 -5.735621505011999287e-18 2.551725788379999449e-19 -3.672033328724999321e-18 3.299427978195999509e-18 5.637046990647999565e-18 4.222283997946999097e-18 -4.026415546102999360e-18 -6.039114751541999485e-19 -2.306472198465999754e-18 2.500665156382999642e-19
-5.243737842913998914e-19 -3.477880505171999435e-18 1.046977352609999862e-16 -2.102015496431999658e-18 -2.692386446629999259e-19 -2.429386586177999481e-18 -2.348120746014999543e-18 -1.844277824659999682e-18 -1.460201263623999639e-18 -5.127207039955999761e-19 -4.292532596594999032e-18 -1.280940521492999711e-19 -2.201275510260999611e-18 1.640778543327999815e-18
-9.448220103571999359e-18 -2.668871082812999674e-18 -2.102015496431999658e-18 3.770075294856999020e-17 3.219301959065999606e-18 -8.693727411532999138e-19 -5.761596324714999394e-20 8.737397575249999001e-19 -1.866743215751999701e-19 4.928986641993998981e-19 -1.950561781713999926e-18 4.095698983609999139e-19 9.635260721511999181e-19 9.011661508496998275e-19
-9.621345776654998499e-19 -5.735621505011999287e-18 -2.692386446629999259e-19 3.219301959065999606e-18 2.208870751915999579e-17 9.058574983837999161e-19 1.290730210481999722e-18 6.027469780073999311e-19 -3.161069275866999902e-18 -1.029179131222999801e-19 2.648225792515999740e-20 -5.925980851552999113e-19 1.253860246434999749e-18 -4.210113417291999626e-19
-5.182259890944998860e-18 2.551725788379999449e-19 -2.429386586177999481e-18 -8.693727411532999138e-19 9.058574983837999161e-19 1.908896011551999763e-17 -6.387327867098999289e-19 1.803634906555999773e-19 -3.833719384119999010e-19 1.204338849517999826e-18 -6.481707624483999347e-19 -1.603988914567999728e-18 -7.530694192065998335e-19 5.877564459457999876e-20
3.489231574362999287e-18 -3.672033328724999321e-18 -2.348120746014999543e-18 -5.761596324714999394e-20 1.290730210481999722e-18 -6.387327867098999289e-19 1.627275000551999712e-17 7.190581408592999094e-19 2.337132145397999537e-19 8.195966430327999114e-20 6.896982894717999865e-20 2.094398729937999713e-19 9.752751354475998572e-20 2.704090232514999787e-19
3.047655028783999447e-19 3.299427978195999509e-18 -1.844277824659999682e-18 8.737397575249999001e-19 6.027469780073999311e-19 1.803634906555999773e-19 7.190581408592999094e-19 1.314281155345999773e-17 2.376229606383999386e-19 9.727929962546997787e-19 5.068031391896998465e-19 1.699203458988999757e-19 8.704627407648998681e-20 -3.885055337406999345e-19
3.677635000464999067e-18 5.637046990647999565e-18 -1.460201263623999639e-18 -1.866743215751999701e-19 -3.161069275866999902e-18 -3.833719384119999010e-19 2.337132145397999537e-19 2.376229606383999386e-19 1.429320071960999911e-17 1.124379104831999956e-18 -8.141939578267998899e-19 1.167135628764999749e-18 4.787175910599999454e-19 3.261950954060999685e-19
-5.097246455786000009e-18 4.222283997946999097e-18 -5.127207039955999761e-19 4.928986641993998981e-19 -1.029179131222999801e-19 1.204338849517999826e-18 8.195966430327999114e-20 9.727929962546997787e-19 1.124379104831999956e-18 9.473186029356998367e-18 1.013897804896999871e-18 3.932347921877999100e-19 8.883796834726998578e-19 5.502696274235999393e-19
-1.158432397134999739e-18 -4.026415546102999360e-18 -4.292532596594999032e-18 -1.950561781713999926e-18 2.648225792515999740e-20 -6.481707624483999347e-19 6.896982894717999865e-20 5.068031391896998465e-19 -8.141939578267998899e-19 1.013897804896999871e-18 8.938558680982997806e-18 -6.668868438260998579e-19 3.406736068172999370e-19 1.838449474526999671e-19
6.688638031239999565e-18 -6.039114751541999485e-19 -1.280940521492999711e-19 4.095698983609999139e-19 -5.925980851552999113e-19 -1.603988914567999728e-18 2.094398729937999713e-19 1.699203458988999757e-19 1.167135628764999749e-18 3.932347921877999100e-19 -6.668868438260998579e-19 7.865886251234998766e-18 3.081916223271999321e-19 5.317780538692999561e-19
-7.831255003583998367e-19 -2.306472198465999754e-18 -2.201275510260999611e-18 9.635260721511999181e-19 1.253860246434999749e-18 -7.530694192065998335e-19 9.752751354475998572e-20 8.704627407648998681e-20 4.787175910599999454e-19 8.883796834726998578e-19 3.406736068172999370e-19 3.081916223271999321e-19 6.779183002913999728e-18 6.429914559755998459e-19
-3.097153157808999241e-18 2.500665156382999642e-19 1.640778543327999815e-18 9.011661508496998275e-19 -4.210113417291999626e-19 5.877564459457999876e-20 2.704090232514999787e-19 -3.885055337406999345e-19 3.261950954060999685e-19 5.502696274235999393e-19 1.838449474526999671e-19 5.317780538692999561e-19 6.429914559755998459e-19 2.478408950404999440e-18
