 5.975e+02  1.173e-02  8.229e-04  1.516e-01  -6.383e-03  -6.318e-01 1.666e+01  -3.387e-03  -1.821e-04  5.745e-01  -2.681e-03  8.432e-01 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.173e-02  1.357e-03  2.864e-06  1.514e-02  2.237e-05  6.623e-05 -2.809e-02  3.643e-04  -3.695e-06  -9.776e-03  1.311e-06  5.703e-04 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 8.229e-04  2.864e-06  3.568e-06  3.516e-04  -1.981e-07  -3.848e-05 2.438e-04  -2.278e-06  2.010e-07  -1.162e-04  -6.369e-07  3.303e-05 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.516e-01  1.514e-02  3.516e-04  5.089e+00  8.174e-04  -8.935e-02 -1.959e+00  -9.836e-03  9.174e-05  5.414e-01  -3.505e-04  5.986e-02 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -6.383e-03  2.237e-05  -1.981e-07  8.174e-04  3.477e-05  6.904e-04 -3.936e-03  -2.902e-05  3.045e-07  -5.760e-05  2.570e-06  5.047e-05 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -6.318e-01  6.623e-05  -3.848e-05  -8.935e-02  6.904e-04  2.484e-01 4.228e-01  -3.549e-04  -2.744e-05  -7.274e-02  1.093e-04  -5.666e-03 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 1.666e+01  -2.809e-02  2.438e-04  -1.959e+00  -3.936e-03  4.228e-01 1.111e+02  4.978e-03  -1.041e-03  -1.329e+00  3.231e-03  1.243e-01 1.248e+01  9.241e-02  -1.049e-03  -2.647e+00  -5.770e-03  3.537e-01 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -3.387e-03  3.643e-04  -2.278e-06  -9.836e-03  -2.902e-05  -3.549e-04 4.978e-03  6.248e-03  -4.933e-06  -6.432e-02  -2.702e-05  1.953e-06 7.486e-02  1.345e-03  -5.820e-06  -3.784e-02  7.325e-05  1.068e-03 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 -1.821e-04  -3.695e-06  2.010e-07  9.174e-05  3.045e-07  -2.744e-05 -1.041e-03  -4.933e-06  2.954e-06  3.148e-04  -3.131e-07  -4.554e-05 1.950e-05  -3.923e-06  6.063e-07  -1.005e-05  -8.297e-07  -1.736e-05 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
 5.745e-01  -9.776e-03  -1.162e-04  5.414e-01  -5.760e-05  -7.274e-02 -1.329e+00  -6.432e-02  3.148e-04  9.839e+00  1.657e-04  -6.317e-02 -3.544e-01  -6.047e-03  2.800e-04  8.998e-01  1.557e-03  7.108e-02 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00 0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
