    2 1.684761e-06
   12 3.253939e-05
   22 6.522283e-05
   32 1.011017e-04
   42 1.410051e-04
   52 1.858342e-04
   62 2.365374e-04
   72 2.935207e-04
   82 3.568970e-04
   92 4.266370e-04
  102 1.005107e-03
  132 2.290977e-03
  162 3.189280e-03
  192 4.152586e-03
  222 5.116724e-03
  252 5.993252e-03
  282 6.668940e-03
  312 7.049928e-03
  342 7.106594e-03
  372 6.908048e-03
  402 6.603478e-03
  432 6.372425e-03
  462 6.364209e-03
  492 6.655644e-03
  522 7.224437e-03
  552 1.722217e-02
  652 3.047663e-02
  752 2.423962e-02
  852 2.185496e-02
  952 2.047449e-02
 1052 1.305800e-02
 1152 1.941212e-02
 1452 1.340508e-02
 1752 5.262631e-03
 2052 1.100772e-02
 2352 1.664586e-02
 2500 1.344378e-02
