    2 1.021259e-05
   12 1.971469e-04
   22 3.781421e-04
   32 5.444509e-04
   42 6.896446e-04
   52 8.064681e-04
   62 8.933584e-04
   72 9.476649e-04
   82 9.687558e-04
   92 9.582438e-04
  102 1.838926e-03
  132 2.034637e-03
  162 1.137642e-03
  192 5.516239e-04
  222 5.870812e-04
  252 1.291501e-03
  282 2.446783e-03
  312 3.657720e-03
  342 4.486535e-03
  372 4.632810e-03
  402 4.054272e-03
  432 2.998078e-03
  462 1.898800e-03
  492 1.203442e-03
  522 1.191121e-03
  552 4.068488e-03
  652 1.713278e-02
  752 9.674336e-03
  852 5.519351e-03
  952 1.152844e-02
 1052 5.973441e-03
 1152 5.219303e-03
 1452 3.894952e-03
 1752 2.882159e-03
 2052 5.232215e-03
 2352 6.830839e-03
 2500 4.558229e-03
