    2 5.669209e-06
   12 1.107782e-04
   22 2.174645e-04
   32 3.250368e-04
   42 4.331603e-04
   52 5.414253e-04
   62 6.503856e-04
   72 7.597437e-04
   82 8.689371e-04
   92 9.781248e-04
  102 2.173520e-03
  132 4.221305e-03
  162 5.135259e-03
  192 5.968869e-03
  222 6.687695e-03
  252 7.258545e-03
  282 7.650736e-03
  312 7.866923e-03
  342 7.943724e-03
  372 7.956839e-03
  402 7.995019e-03
  432 8.136945e-03
  462 8.419522e-03
  492 8.836003e-03
  522 9.331017e-03
  552 2.126090e-02
  652 3.400111e-02
  752 2.955007e-02
  852 2.661311e-02
  952 2.208034e-02
 1052 1.495167e-02
 1152 2.310884e-02
 1452 1.636488e-02
 1752 6.906837e-03
 2052 1.306325e-02
 2352 1.991278e-02
 2500 1.632761e-02
