    2 1.198361e-05
   12 2.298705e-04
   22 4.392902e-04
   32 6.300655e-04
   42 7.933926e-04
   52 9.218733e-04
   62 1.012717e-03
   72 1.063871e-03
   82 1.075892e-03
   92 1.050961e-03
  102 1.988975e-03
  132 2.074613e-03
  162 1.024115e-03
  192 3.489775e-04
  222 3.407787e-04
  252 1.019512e-03
  282 2.163477e-03
  312 3.390567e-03
  342 4.256837e-03
  372 4.446070e-03
  402 3.884931e-03
  432 2.815390e-03
  462 1.681498e-03
  492 9.469533e-04
  522 8.989202e-04
  552 3.371957e-03
  652 1.604407e-02
  752 8.801023e-03
  852 4.641352e-03
  952 1.076656e-02
 1052 5.449326e-03
 1152 4.440059e-03
 1452 3.355096e-03
 1752 2.706241e-03
 2052 4.809977e-03
 2352 6.207001e-03
 2500 4.000029e-03
