 1   1.811924E+03
 2   1.967292E+03
 3   2.462404E+03
 4   2.615315E+03
 5   2.192890E+03
 6   1.608975E+03
 7   1.156312E+03
 8   1.078240E+03
 9   1.228129E+03
10   1.205442E+03
11   1.151287E+03
12   9.307861E+02
13   7.745888E+02
14   7.247187E+02
15   7.563288E+02
16   8.502486E+02
17   7.188468E+02
18   6.231049E+02
19   4.630250E+02
20   3.888177E+02
21   3.833330E+02
22   3.888435E+02
23   3.823608E+02
24   3.269284E+02
25   2.647251E+02
26   2.256709E+02
27   2.297375E+02
28   2.323082E+02
29   2.156479E+02
30   1.787344E+02
31   1.541280E+02
32   1.230529E+02
33   1.168040E+02
34   1.093868E+02
35   1.052768E+02
36   9.554770E+01
37   7.958801E+01
38   7.487956E+01
39   6.056069E+01
40   6.239570E+01
41   5.988332E+01
42   5.158081E+01
43   4.615528E+01
44   3.654505E+01
45   3.047311E+01
46   2.978283E+01
47   2.788061E+01
