 1   0.000000E+00
 2   0.000000E+00
 3   0.000000E+00
 4   0.000000E+00
 5   0.000000E+00
 6   0.000000E+00
 7   0.000000E+00
 8   0.000000E+00
 9   0.000000E+00
10   0.000000E+00
11   0.000000E+00
12   0.000000E+00
13   0.000000E+00
14   0.000000E+00
15   0.000000E+00
16   0.000000E+00
17   0.000000E+00
18   0.000000E+00
19   0.000000E+00
20   0.000000E+00
21   0.000000E+00
22   0.000000E+00
23   0.000000E+00
24   0.000000E+00
25   0.000000E+00
26   0.000000E+00
27   0.000000E+00
28   0.000000E+00
29   0.000000E+00
30   0.000000E+00
31   0.000000E+00
32   0.000000E+00
33   0.000000E+00
34   0.000000E+00
35   0.000000E+00
36   0.000000E+00
37   0.000000E+00
38   0.000000E+00
39   0.000000E+00
40   0.000000E+00
41   0.000000E+00
42   0.000000E+00
43   0.000000E+00
44   0.000000E+00
45   0.000000E+00
46   0.000000E+00
47   0.000000E+00
