    0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
    2 8.326550e-19 2.491229e-14 -9.236793e-17 5.530018e-06
    3 -2.643223e-19 1.391839e-14 2.050847e-16 0.000000e+00
    4 9.292888e-19 -5.859225e-15 -8.397494e-17 0.000000e+00
    5 -2.919746e-19 -8.125809e-15 3.212423e-16 0.000000e+00
    6 7.678427e-19 4.528436e-14 -2.605552e-17 0.000000e+00
    7 -6.816152e-20 8.314223e-14 3.767657e-16 0.000000e+00
    8 7.947314e-19 -4.171917e-14 6.219087e-16 0.000000e+00
    9 7.994454e-19 -5.482983e-14 5.878706e-16 0.000000e+00
   10 -3.143184e-19 -1.394290e-14 -2.701702e-16 0.000000e+00
   11 -6.951466e-20 2.419503e-13 -6.518174e-17 0.000000e+00
   12 1.037977e-18 2.088860e-13 -2.990965e-16 1.073093e-04
   13 1.030174e-18 3.139442e-13 9.634647e-16 0.000000e+00
   14 -6.801203e-20 -2.126506e-14 -2.742159e-16 0.000000e+00
   15 1.011076e-18 2.280999e-13 -2.577280e-16 0.000000e+00
   16 -3.005219e-19 2.773726e-13 8.069389e-16 0.000000e+00
   17 7.560157e-19 2.504968e-13 -2.293576e-16 0.000000e+00
   18 -6.487890e-20 2.222259e-13 -2.177760e-16 0.000000e+00
   19 -2.888022e-19 -1.288939e-14 6.891098e-16 0.000000e+00
   20 7.254296e-19 1.260500e-13 6.565526e-16 0.000000e+00
   21 -6.215126e-20 1.395146e-13 -4.165064e-17 0.000000e+00
   22 9.198718e-19 1.184865e-13 5.958221e-16 2.071098e-04
   23 6.941806e-19 7.735991e-14 -3.779242e-17 0.000000e+00
   24 -5.944114e-20 -2.608765e-14 -1.628224e-16 0.000000e+00
   25 -2.643781e-19 7.501429e-14 5.186563e-16 0.000000e+00
   26 8.661726e-19 6.531704e-14 -1.500157e-16 0.000000e+00
   27 6.533576e-19 5.730902e-14 4.829897e-16 0.000000e+00
   28 6.434274e-19 5.057568e-14 -3.131295e-17 0.000000e+00
   29 -2.486780e-19 -1.348658e-14 -1.384082e-16 0.000000e+00
   30 -2.448863e-19 -1.201043e-14 -3.030928e-17 0.000000e+00
   31 6.144528e-19 3.570097e-14 -1.345290e-16 0.000000e+00
   32 -5.261724e-20 -9.556388e-15 4.413911e-16 3.006438e-04
   33 -5.181483e-20 -1.917137e-15 3.383788e-16 0.000000e+00
   34 -5.101574e-20 2.598831e-14 3.381709e-16 0.000000e+00
   35 7.547393e-19 -7.073576e-15 -2.948457e-17 0.000000e+00
   36 5.694041e-19 1.636829e-14 -1.330180e-16 0.000000e+00
   37 -4.875809e-20 1.946923e-14 3.452242e-16 0.000000e+00
   38 5.525854e-19 1.778972e-14 -3.052697e-17 0.000000e+00
   39 -2.136650e-19 1.630234e-14 -1.411057e-16 0.000000e+00
   40 -4.662354e-20 1.147448e-14 3.705194e-16 0.000000e+00
   41 -4.593335e-20 1.057068e-14 5.023387e-16 0.000000e+00
   42 6.798724e-19 1.274258e-14 -1.582110e-16 3.853969e-04
   43 -4.460557e-20 1.178927e-14 4.267894e-16 0.000000e+00
   44 -4.398070e-20 -3.286033e-15 -3.974995e-17 0.000000e+00
   45 4.985761e-19 -6.759406e-16 4.970376e-16 0.000000e+00
   46 6.415544e-19 9.447680e-15 -4.784772e-17 0.000000e+00
   47 4.844090e-19 8.807721e-15 -5.426631e-17 0.000000e+00
   48 4.775917e-19 -2.473018e-15 9.505068e-16 0.000000e+00
   49 -1.848347e-19 7.698767e-15 -3.451129e-16 0.000000e+00
   50 6.061906e-19 -2.170774e-15 1.470603e-15 0.000000e+00
   51 4.578127e-19 -4.519558e-16 -6.351935e-16 0.000000e+00
   52 -1.771664e-19 -1.921401e-15 -1.224663e-15 4.577506e-04
   53 -1.746964e-19 6.020208e-15 4.473079e-14 0.000000e+00
   54 4.392291e-19 5.661217e-15 1.076082e-15 0.000000e+00
   55 4.331026e-19 4.098386e-15 -1.366089e-15 0.000000e+00
   56 5.577597e-19 5.054431e-15 3.505221e-16 0.000000e+00
   57 4.214242e-19 -1.438465e-15 -8.560506e-16 0.000000e+00
   58 5.427510e-19 3.476411e-15 4.459899e-17 0.000000e+00
   59 4.112202e-19 -1.296385e-15 1.639346e-16 0.000000e+00
   60 4.046158e-19 4.102071e-15 3.041214e-17 0.000000e+00
   61 5.211013e-19 2.991054e-15 -2.993852e-16 0.000000e+00
   62 -3.424247e-20 -1.118692e-15 -3.398175e-16 5.168054e-04
   63 5.074236e-19 -1.066918e-15 8.993239e-17 0.000000e+00
   64 5.007172e-19 3.388159e-15 -2.036684e-16 0.000000e+00
   65 -3.290130e-20 3.237998e-15 7.163306e-17 0.000000e+00
   66 -1.466295e-19 -9.312915e-16 6.466831e-17 0.000000e+00
   67 3.687709e-19 -8.920815e-16 5.878684e-17 0.000000e+00
   68 -3.164923e-20 2.844744e-15 -1.788789e-16 0.000000e+00
   69 3.592916e-19 2.730168e-15 1.095538e-17 0.000000e+00
   70 3.546417e-19 -7.883122e-16 -1.520689e-16 0.000000e+00
   71 3.500821e-19 1.930809e-15 -1.080330e-16 0.000000e+00
   72 -1.356492e-19 -1.614709e-16 -1.312290e-16 5.609743e-04
   73 -2.965792e-20 1.789012e-15 8.151274e-18 0.000000e+00
   74 -1.322308e-19 -6.768471e-16 -1.145480e-16 0.000000e+00
   75 4.342626e-19 -1.446451e-16 7.154526e-18 0.000000e+00
   76 3.284403e-19 -1.396532e-16 -7.742208e-17 0.000000e+00
   77 -2.818981e-20 -6.091015e-16 -9.530591e-17 0.000000e+00
   78 4.181041e-19 1.959133e-15 2.707047e-17 0.000000e+00
   79 -2.748786e-20 1.895726e-15 5.677273e-18 0.000000e+00
   80 4.077241e-19 1.406053e-15 5.386404e-18 0.000000e+00
   81 -1.210466e-19 -5.348550e-16 -7.689154e-17 0.000000e+00
   82 3.976636e-19 -5.186846e-16 2.200688e-17 5.893924e-04
   83 3.927725e-19 1.282631e-15 -6.979796e-17 0.000000e+00
   84 3.879173e-19 1.626359e-15 4.438140e-18 0.000000e+00
   85 -1.152003e-19 -4.751724e-16 1.916541e-17 0.000000e+00
   86 -2.520906e-20 1.537173e-15 -6.105036e-17 0.000000e+00
   87 3.738876e-19 1.496017e-15 1.759893e-17 0.000000e+00
   88 -1.110432e-19 -4.379693e-16 1.689681e-17 0.000000e+00
   89 -1.097038e-19 1.419493e-15 1.624136e-17 0.000000e+00
   90 -2.401054e-20 1.383991e-15 3.461343e-18 0.000000e+00
   91 -2.371629e-20 1.034256e-15 1.505734e-17 0.000000e+00
   92 2.696007e-19 1.318189e-15 1.452003e-17 6.023157e-04
   93 -1.045529e-19 1.287617e-15 1.401829e-17 0.000000e+00
   94 -2.288153e-20 -3.783457e-16 3.094633e-18 0.000000e+00
   95 -2.261292e-20 -3.700225e-16 -4.358359e-17 0.000000e+00
   96 3.356895e-19 9.225848e-16 2.809048e-18 0.000000e+00
   97 3.317867e-19 1.179387e-15 1.229005e-17 0.000000e+00
   98 3.279142e-19 -7.692491e-17 1.192054e-17 0.000000e+00
