  220 2.741852e-02
  221 2.713510e-02
  222 2.685523e-02
  223 2.657891e-02
  224 2.630613e-02
  225 2.603688e-02
  226 2.577065e-02
  227 2.550794e-02
  228 2.524874e-02
  229 2.499304e-02
  230 2.474032e-02
  231 2.449158e-02
  232 2.424532e-02
  233 2.400301e-02
  234 2.376364e-02
  235 2.352770e-02
  236 2.329469e-02
  237 2.306556e-02
  238 2.283885e-02
  239 2.261551e-02
  240 2.239551e-02
  241 2.217838e-02
  242 2.196457e-02
  243 2.175404e-02
  244 2.154587e-02
  245 2.134142e-02
  246 2.113929e-02
  247 2.094039e-02
  248 2.074469e-02
  249 2.055171e-02
  250 2.036145e-02
  251 2.017433e-02
  252 1.998988e-02
  253 1.980809e-02
  254 1.962894e-02
  255 1.945284e-02
  256 1.927934e-02
  257 1.910885e-02
  258 1.894092e-02
  259 1.877553e-02
  260 1.861265e-02
  261 1.845227e-02
  262 1.829479e-02
  263 1.813976e-02
  264 1.798716e-02
