   85 2.258639e-02
   86 2.261782e-02
   87 2.264246e-02
   88 2.266442e-02
   89 2.267966e-02
   90 2.269233e-02
   91 2.270253e-02
   92 2.270825e-02
   93 2.270954e-02
   94 2.270646e-02
   95 2.270119e-02
   96 2.269167e-02
   97 2.267796e-02
   98 2.266228e-02
   99 2.264254e-02
  100 2.261879e-02
  101 2.259328e-02
  102 2.256390e-02
  103 2.253070e-02
  104 2.249596e-02
  105 2.245752e-02
  106 2.241681e-02
  107 2.237341e-02
  108 2.232720e-02
  109 2.227844e-02
  110 2.222745e-02
  111 2.217381e-02
  112 2.211807e-02
  113 2.205981e-02
  114 2.199958e-02
  115 2.193719e-02
  116 2.187248e-02
  117 2.180598e-02
  118 2.173753e-02
  119 2.166740e-02
  120 2.159520e-02
  121 2.152122e-02
  122 2.144576e-02
  123 2.136840e-02
  124 2.128968e-02
  125 2.120918e-02
  126 2.112744e-02
  127 2.104426e-02
  128 2.095972e-02
  129 2.087385e-02
