  339 1.233439e-02
  340 1.229998e-02
  341 1.226656e-02
  342 1.223375e-02
  343 1.220190e-02
  344 1.217099e-02
  345 1.214064e-02
  346 1.211120e-02
  347 1.208229e-02
  348 1.205426e-02
  349 1.202673e-02
  350 1.200041e-02
  351 1.197419e-02
  352 1.194879e-02
  353 1.192420e-02
  354 1.190039e-02
  355 1.187663e-02
  356 1.185399e-02
  357 1.183173e-02
  358 1.181020e-02
  359 1.178903e-02
  360 1.176818e-02
  361 1.174840e-02
  362 1.172855e-02
  363 1.170937e-02
  364 1.169084e-02
  365 1.167294e-02
  366 1.165492e-02
  367 1.163789e-02
  368 1.162108e-02
  369 1.160449e-02
  370 1.158846e-02
  371 1.157262e-02
  372 1.155733e-02
  373 1.154258e-02
  374 1.152797e-02
  375 1.151350e-02
  376 1.149953e-02
  377 1.148567e-02
  378 1.147229e-02
  379 1.145938e-02
  380 1.144615e-02
  381 1.143376e-02
  382 1.142103e-02
  383 1.140911e-02
  384 1.139683e-02
  385 1.138534e-02
  386 1.137347e-02
  387 1.136198e-02
  388 1.135086e-02
  389 1.133971e-02
  390 1.132853e-02
  391 1.131769e-02
  392 1.130679e-02
  393 1.129622e-02
  394 1.128556e-02
  395 1.127521e-02
  396 1.126477e-02
  397 1.125421e-02
  398 1.124394e-02
  399 1.123394e-02
  400 1.122340e-02
  401 1.121311e-02
  402 1.120308e-02
  403 1.119288e-02
  404 1.118251e-02
  405 1.117236e-02
  406 1.116203e-02
  407 1.115191e-02
  408 1.114158e-02
  409 1.113104e-02
  410 1.112069e-02
  411 1.111012e-02
  412 1.109972e-02
  413 1.108867e-02
  414 1.107819e-02
  415 1.106704e-02
  416 1.105605e-02
  417 1.104521e-02
  418 1.103409e-02
  419 1.102268e-02
  420 1.101141e-02
  421 1.099943e-02
  422 1.098799e-02
  423 1.097583e-02
  424 1.096377e-02
  425 1.095182e-02
