   40 1.708386e-02
   41 1.743193e-02
   42 1.777187e-02
   43 1.810339e-02
   44 1.842621e-02
   45 1.874007e-02
   46 1.904471e-02
   47 1.934270e-02
   48 1.963108e-02
   49 1.991104e-02
   50 2.018394e-02
   51 2.044816e-02
   52 2.070510e-02
   53 2.095309e-02
   54 2.119200e-02
   55 2.142492e-02
   56 2.164858e-02
   57 2.186615e-02
   58 2.207429e-02
   59 2.227455e-02
   60 2.246865e-02
   61 2.265481e-02
   62 2.283302e-02
   63 2.300319e-02
   64 2.316715e-02
   65 2.332303e-02
   66 2.347271e-02
   67 2.361619e-02
   68 2.375159e-02
   69 2.388082e-02
   70 2.400392e-02
   71 2.412092e-02
   72 2.423186e-02
   73 2.433678e-02
   74 2.443572e-02
   75 2.452664e-02
   76 2.461372e-02
   77 2.469284e-02
   78 2.476611e-02
   79 2.483573e-02
   80 2.489747e-02
   81 2.495568e-02
   82 2.500609e-02
   83 2.505310e-02
   84 2.509461e-02
