0.90600 0.000141131897624461	7.2161107186e-10     1.61013329094641e-05   6.86825569442e-10  
1.21300 6.61927119979814e-05	2.5164323377e-10     -1.20874168975916e-05  2.22314545511e-10  
1.62410 7.43762918368969e-05	1.4966709896e-10     -7.57992395843002e-06  1.26040358103e-10  
2.17450 4.16155323746765e-05	9.038411352e-11	     2.59970408807548e-05   7.2008218322e-11   
2.91130 5.29830486617248e-05	5.532249623e-11	     1.06735600033796e-05   4.1292297735e-11   
3.89810 2.92250904457692e-05	3.43884276e-11	     1.73808750836637e-05   2.3935302828e-11   
5.21980 2.28668761354565e-05	2.179961281e-11	     4.60656557907447e-06   1.4099994125e-11   
6.98950 1.58256533413385e-05	1.402378021e-11	     1.30557862610697e-05   8.365858946e-12    
9.35760 1.3513088574434e-05	9.26904719e-12	     7.76016140833105e-06   5.082941322e-12    
12.52730 8.73731392740903e-06	6.21997805e-12	     9.64269837086754e-06   3.133707649e-12    
16.76870 7.48668110193542e-06	4.36110699e-12	     4.65159506013614e-06   1.96554321e-12     
22.44180 5.53582968911638e-06	3.207825711e-12	     5.24071065148983e-06   1.267722178e-12    
30.03040 4.65552383022172e-06	2.575678891e-12	     2.95887162800987e-06   7.72800142e-13     
40.17370 2.072447924164e-06	2.123981586e-12	     2.90090376495553e-06   4.95593625e-13     
53.71750 2.10416820664906e-06	1.71602607e-12	     1.33177862269162e-06   3.68704305e-13     
71.74830 9.52391230256095e-08	1.330171095e-12	     7.07461443472759e-07   2.7665963e-13      
95.49970 2.14854979373336e-07	9.806940844e-13	     2.04817485448998e-06   2.021523724e-13    
125.25020 2.66001961188928e-07	8.082204815e-13	      1.24004874605718e-06  2.071657892e-13    
160.33140 5.20654950379091e-07	7.713076687e-13	      6.24723047058215e-07  2.494377667e-13    
211.73030 4.60700819914077e-07	8.177952392e-13	      -4.66974538220516e-07 3.237948932e-13    
296.49320 7.33140296119161e-08	9.465004797e-13	      7.811069423195e-07    4.842100437e-13    
