  310 2.405092e-02
  311 2.393703e-02
  312 2.382570e-02
  313 2.371687e-02
  314 2.360987e-02
  315 2.350597e-02
  316 2.340317e-02
  317 2.330340e-02
  318 2.320598e-02
  319 2.311023e-02
  320 2.301675e-02
  321 2.292488e-02
  322 2.283588e-02
  323 2.274842e-02
  324 2.266247e-02
  325 2.257930e-02
  326 2.249757e-02
  327 2.241791e-02
  328 2.233964e-02
  329 2.226338e-02
  330 2.218910e-02
  331 2.211676e-02
  332 2.204570e-02
  333 2.197653e-02
  334 2.190856e-02
  335 2.184244e-02
  336 2.177812e-02
  337 2.171492e-02
  338 2.165348e-02
  339 2.159376e-02
  340 2.153509e-02
  341 2.147743e-02
  342 2.142207e-02
  343 2.136766e-02
  344 2.131419e-02
  345 2.126229e-02
  346 2.121193e-02
  347 2.116241e-02
  348 2.111439e-02
  349 2.106783e-02
  350 2.102138e-02
  351 2.097701e-02
  352 2.093336e-02
  353 2.089108e-02
  354 2.084947e-02
